"header","title","titleUrl","time","products","activityControls","description","details","subtitles"
"YouTube","Searched for the bible scenes","https://www.youtube.com/results?search_query\u003dthe+bible+scenes","2019-11-10T04:37:22.837Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for paul of tarsus the bible","https://www.youtube.com/results?search_query\u003dpaul+of+tarsus+the+bible","2019-11-10T04:23:28.424Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for steven the disciple","https://www.youtube.com/results?search_query\u003dsteven+the+disciple","2019-11-10T04:21:07.615Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 被删的抖音","https://www.youtube.com/results?search_query\u003d%E8%A2%AB%E5%88%A0%E7%9A%84%E6%8A%96%E9%9F%B3","2019-11-08T07:20:09.288Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for #memes","https://www.youtube.com/results?search_query\u003d%23memes","2019-11-08T07:06:18.010Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for stupid mistake son","https://www.youtube.com/results?search_query\u003dstupid+mistake+son","2019-11-07T19:05:16.102Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for stoning of stephen the bible series","https://www.youtube.com/results?search_query\u003dstoning+of+stephen+the+bible+series","2019-11-07T17:43:46.992Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for steven the disciple","https://www.youtube.com/results?search_query\u003dsteven+the+disciple","2019-11-07T17:43:31.136Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for disciple steven","https://www.youtube.com/results?search_query\u003ddisciple+steven","2019-11-07T17:40:17.035Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for mary did you know","https://www.youtube.com/results?search_query\u003dmary+did+you+know","2019-11-07T07:19:29.755Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for old guy playing western song with mouth","https://www.youtube.com/results?search_query\u003dold+guy+playing+western+song+with+mouth","2019-11-07T02:17:22.144Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for plastic love","https://www.youtube.com/results?search_query\u003dplastic+love","2019-11-06T02:48:03.554Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for your man","https://www.youtube.com/results?search_query\u003dyour+man","2019-11-05T21:22:01.246Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for i am your man","https://www.youtube.com/results?search_query\u003di+am+your+man","2019-11-05T21:21:48.533Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gifs with sound","https://www.youtube.com/results?search_query\u003dgifs+with+sound","2019-11-05T21:15:33.217Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for i am a man","https://www.youtube.com/results?search_query\u003di+am+a+man","2019-11-05T05:31:42.939Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for i am the milkman my milk is delicious","https://www.youtube.com/results?search_query\u003di+am+the+milkman+my+milk+is+delicious","2019-11-05T05:31:30.458Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for greta thunberg review","https://www.youtube.com/results?search_query\u003dgreta+thunberg+review","2019-11-05T03:19:24.945Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for greta thunberg full speech","https://www.youtube.com/results?search_query\u003dgreta+thunberg+full+speech","2019-11-05T03:15:07.119Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for funny gif","https://www.youtube.com/results?search_query\u003dfunny+gif","2019-11-04T23:24:36.081Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5","https://www.youtube.com/results?search_query\u003dbattlefield+5","2019-11-04T18:31:50.758Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for world of warships login screen","https://www.youtube.com/results?search_query\u003dworld+of+warships+login+screen","2019-11-04T04:36:46.742Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for fire song","https://www.youtube.com/results?search_query\u003dfire+song","2019-11-04T04:30:37.367Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for fire","https://www.youtube.com/results?search_query\u003dfire","2019-11-04T04:30:29.911Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 轮回","https://www.youtube.com/results?search_query\u003d%E8%BD%AE%E5%9B%9E","2019-11-04T04:14:04.858Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for luv letter piano sheet","https://www.youtube.com/results?search_query\u003dluv+letter+piano+sheet","2019-11-03T21:00:54.706Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for how to work with noisy roomates","https://www.youtube.com/results?search_query\u003dhow+to+work+with+noisy+roomates","2019-11-03T11:36:13.461Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for naruto ost","https://www.youtube.com/results?search_query\u003dnaruto+ost","2019-11-03T06:37:57.674Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for planes cgi","https://www.youtube.com/results?search_query\u003dplanes+cgi","2019-11-02T20:26:31.661Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for path of 1080p","https://www.youtube.com/results?search_query\u003dpath+of+1080p","2019-11-02T20:19:29.068Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for path of hate","https://www.youtube.com/results?search_query\u003dpath+of+hate","2019-11-02T20:18:42.753Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for john wick conor","https://www.youtube.com/results?search_query\u003djohn+wick+conor","2019-11-02T20:01:08.530Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for john wick best fight scene","https://www.youtube.com/results?search_query\u003djohn+wick+best+fight+scene","2019-11-02T19:55:15.765Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hacksaw ridge scenes","https://www.youtube.com/results?search_query\u003dhacksaw+ridge+scenes","2019-11-02T19:31:42.157Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hacksaw ridge","https://www.youtube.com/results?search_query\u003dhacksaw+ridge","2019-11-02T19:31:34.397Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5","https://www.youtube.com/results?search_query\u003dbattlefield+5","2019-11-02T19:26:38.121Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for greta thunberg","https://www.youtube.com/results?search_query\u003dgreta+thunberg","2019-11-02T06:12:40.789Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for earth song","https://www.youtube.com/results?search_query\u003dearth+song","2019-11-01T04:57:25.988Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for tsushima ghost","https://www.youtube.com/results?search_query\u003dtsushima+ghost","2019-11-01T03:41:53.101Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5","https://www.youtube.com/results?search_query\u003dbattlefield+5","2019-11-01T03:41:42.283Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gamers are awesome","https://www.youtube.com/results?search_query\u003dgamers+are+awesome","2019-10-31T21:31:17.643Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 罗马 牛叔","https://www.youtube.com/results?search_query\u003d%E7%BD%97%E9%A9%AC+%E7%89%9B%E5%8F%94","2019-10-31T02:44:31.458Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for shooting kid in the back with airsoft gun","https://www.youtube.com/results?search_query\u003dshooting+kid+in+the+back+with+airsoft+gun","2019-10-31T02:02:12.528Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for no auto in the building","https://www.youtube.com/results?search_query\u003dno+auto+in+the+building","2019-10-31T02:01:02.489Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5","https://www.youtube.com/results?search_query\u003dbattlefield+5","2019-10-30T17:49:28.417Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for giorno theme","https://www.youtube.com/results?search_query\u003dgiorno+theme","2019-10-30T02:31:20.369Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for great gatsby","https://www.youtube.com/results?search_query\u003dgreat+gatsby","2019-10-30T00:09:49.874Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for plastic love","https://www.youtube.com/results?search_query\u003dplastic+love","2019-10-29T21:37:48.205Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5 pacific theatre reaction","https://www.youtube.com/results?search_query\u003dbattlefield+5+pacific+theatre+reaction","2019-10-29T05:23:36.396Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for admiral movie battle scene","https://www.youtube.com/results?search_query\u003dadmiral+movie+battle+scene","2019-10-28T14:21:22.358Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for admiral","https://www.youtube.com/results?search_query\u003dadmiral","2019-10-28T14:21:16.285Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for mary did you know","https://www.youtube.com/results?search_query\u003dmary+did+you+know","2019-10-27T20:59:29.335Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for climate change refugees in Kivalina Alaska","https://www.youtube.com/results?search_query\u003dclimate+change+refugees+in+Kivalina+Alaska","2019-10-27T00:39:39.915Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 听妈妈说的话","https://www.youtube.com/results?search_query\u003d%E5%90%AC%E5%A6%88%E5%A6%88%E8%AF%B4%E7%9A%84%E8%AF%9D","2019-10-25T02:08:38.890Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 牛叔","https://www.youtube.com/results?search_query\u003d%E7%89%9B%E5%8F%94","2019-10-25T01:22:52.513Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for plastic love","https://www.youtube.com/results?search_query\u003dplastic+love","2019-10-25T01:04:54.435Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for geforce gtx 1650 gta 5","https://www.youtube.com/results?search_query\u003dgeforce+gtx+1650+gta+5","2019-10-22T02:02:04.384Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for geforce gtx 1650 witcher 3","https://www.youtube.com/results?search_query\u003dgeforce+gtx+1650+witcher+3","2019-10-22T01:58:48.557Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for geforce gtx 1650 4gb csgo","https://www.youtube.com/results?search_query\u003dgeforce+gtx+1650+4gb+csgo","2019-10-22T01:56:45.160Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for nvidia gtx 1650 squad","https://www.youtube.com/results?search_query\u003dnvidia+gtx+1650+squad","2019-10-22T01:54:23.169Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for nvidia gtx 1650 cs go","https://www.youtube.com/results?search_query\u003dnvidia+gtx+1650+cs+go","2019-10-22T01:51:29.820Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for nvidia gtx 1650 cs go","https://www.youtube.com/results?search_query\u003dnvidia+gtx+1650+cs+go","2019-10-21T23:08:05.267Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for purple mattress review","https://www.youtube.com/results?search_query\u003dpurple+mattress+review","2019-10-21T18:05:09.769Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for wolf totem","https://www.youtube.com/results?search_query\u003dwolf+totem","2019-10-21T17:43:35.790Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for senpai kondor - tomorrow with you","https://www.youtube.com/results?search_query\u003dsenpai+kondor+-+tomorrow+with+you","2019-10-21T06:17:54.307Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for worth it","https://www.youtube.com/results?search_query\u003dworth+it","2019-10-21T05:20:20.284Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for wow meme","https://www.youtube.com/results?search_query\u003dwow+meme","2019-10-19T21:36:09.192Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for salahaddin","https://www.youtube.com/results?search_query\u003dsalahaddin","2019-10-19T18:44:26.974Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 阿斗来了","https://www.youtube.com/results?search_query\u003d%E9%98%BF%E6%96%97%E6%9D%A5%E4%BA%86","2019-10-19T18:29:36.066Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for bismarck","https://www.youtube.com/results?search_query\u003dbismarck","2019-10-19T06:45:01.557Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for judy twedt","https://www.youtube.com/results?search_query\u003djudy+twedt","2019-10-19T05:44:00.679Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for vaporwave","https://www.youtube.com/results?search_query\u003dvaporwave","2019-10-19T05:33:24.631Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for fullmetal alchemist last transmutation","https://www.youtube.com/results?search_query\u003dfullmetal+alchemist+last+transmutation","2019-10-19T01:25:38.771Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the cat anime opening","https://www.youtube.com/results?search_query\u003dthe+cat+anime+opening","2019-10-19T01:23:10.102Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 告白の夜","https://www.youtube.com/results?search_query\u003d%E5%91%8A%E7%99%BD%E3%81%AE%E5%A4%9C","2019-10-19T01:22:44.398Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for pacific rim scenes","https://www.youtube.com/results?search_query\u003dpacific+rim+scenes","2019-10-19T01:09:00.054Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the last samurai","https://www.youtube.com/results?search_query\u003dthe+last+samurai","2019-10-19T01:05:51.271Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the last samurai video essay","https://www.youtube.com/results?search_query\u003dthe+last+samurai+video+essay","2019-10-19T01:03:44.681Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for i am salahuddin scene","https://www.youtube.com/results?search_query\u003di+am+salahuddin+scene","2019-10-19T01:00:52.058Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for for honor trailer","https://www.youtube.com/results?search_query\u003dfor+honor+trailer","2019-10-19T00:56:50.492Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 芒种","https://www.youtube.com/results?search_query\u003d%E8%8A%92%E7%A7%8D","2019-10-19T00:54:01.499Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 芒种","https://www.youtube.com/results?search_query\u003d%E8%8A%92%E7%A7%8D","2019-10-18T23:33:05.296Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15","2019-10-18T06:42:30.681Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp specture x360 keyboard","https://www.youtube.com/results?search_query\u003dhp+specture+x360+keyboard","2019-10-18T00:43:09.588Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15 unboxing","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15+unboxing","2019-10-17T05:31:18.299Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15","2019-10-17T05:31:03.446Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 野狼disco","https://www.youtube.com/results?search_query\u003d%E9%87%8E%E7%8B%BCdisco","2019-10-16T21:54:53.229Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 战狼disco","https://www.youtube.com/results?search_query\u003d%E6%88%98%E7%8B%BCdisco","2019-10-16T21:54:43.952Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for for honor 2019 trailer","https://www.youtube.com/results?search_query\u003dfor+honor+2019+trailer","2019-10-16T21:51:59.118Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for for honor tiger trailer","https://www.youtube.com/results?search_query\u003dfor+honor+tiger+trailer","2019-10-16T21:51:32.719Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for for honor trailer","https://www.youtube.com/results?search_query\u003dfor+honor+trailer","2019-10-16T21:47:20.346Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for now we are free gladiator","https://www.youtube.com/results?search_query\u003dnow+we+are+free+gladiator","2019-10-14T16:24:28.545Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gaming mouse 2019","https://www.youtube.com/results?search_query\u003dgaming+mouse+2019","2019-10-14T06:51:59.762Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for saddleback church","https://www.youtube.com/results?search_query\u003dsaddleback+church","2019-10-14T03:40:06.927Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 牛叔","https://www.youtube.com/results?search_query\u003d%E7%89%9B%E5%8F%94","2019-10-14T01:40:47.308Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for friends troll snores person","https://www.youtube.com/results?search_query\u003dfriends+troll+snores+person","2019-10-13T22:17:07.367Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for friends troll snores","https://www.youtube.com/results?search_query\u003dfriends+troll+snores","2019-10-13T22:16:53.738Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for csgo surfing","https://www.youtube.com/results?search_query\u003dcsgo+surfing","2019-10-13T03:03:41.505Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for zombie escape cs go","https://www.youtube.com/results?search_query\u003dzombie+escape+cs+go","2019-10-13T03:03:28.348Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 古罗马 牛叔","https://www.youtube.com/results?search_query\u003d%E5%8F%A4%E7%BD%97%E9%A9%AC+%E7%89%9B%E5%8F%94","2019-10-13T02:36:22.624Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for wandering earth scenes","https://www.youtube.com/results?search_query\u003dwandering+earth+scenes","2019-10-13T01:36:32.355Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for pacific rim scenes","https://www.youtube.com/results?search_query\u003dpacific+rim+scenes","2019-10-13T01:26:33.656Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 牛叔","https://www.youtube.com/results?search_query\u003d%E7%89%9B%E5%8F%94","2019-10-12T19:58:20.385Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for assasin\u0027s creed trailers","https://www.youtube.com/results?search_query\u003dassasin%27s+creed+trailers","2019-10-12T00:42:17.023Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for assassin\u0027s creed unity trailers","https://www.youtube.com/results?search_query\u003dassassin%27s+creed+unity+trailers","2019-10-12T00:38:44.699Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for old guy playing western song with mouth","https://www.youtube.com/results?search_query\u003dold+guy+playing+western+song+with+mouth","2019-10-10T06:42:58.210Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the dark knight last scene","https://www.youtube.com/results?search_query\u003dthe+dark+knight+last+scene","2019-10-10T04:56:58.604Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the dark knight rises shooting in jodhpur","https://www.youtube.com/results?search_query\u003dthe+dark+knight+rises+shooting+in+jodhpur","2019-10-10T04:56:30.225Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for deleted douyin videos","https://www.youtube.com/results?search_query\u003ddeleted+douyin+videos","2019-10-08T23:56:31.540Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for ladies and gentlemen we got him song","https://www.youtube.com/results?search_query\u003dladies+and+gentlemen+we+got+him+song","2019-10-08T23:55:58.782Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for ladies and gentlemen we got him","https://www.youtube.com/results?search_query\u003dladies+and+gentlemen+we+got+him","2019-10-08T23:55:22.714Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for music that will clear the dust in the phone","https://www.youtube.com/results?search_query\u003dmusic+that+will+clear+the+dust+in+the+phone","2019-10-08T22:40:52.974Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for how intel optane works","https://www.youtube.com/results?search_query\u003dhow+intel+optane+works","2019-10-08T21:33:30.087Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for starboy the weeknd","https://www.youtube.com/results?search_query\u003dstarboy+the+weeknd","2019-10-08T06:32:00.375Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gressgrov","https://www.youtube.com/results?search_query\u003dgressgrov","2019-10-07T17:37:19.057Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for glamglow","https://www.youtube.com/results?search_query\u003dglamglow","2019-10-07T17:37:01.723Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for glessglov","https://www.youtube.com/results?search_query\u003dglessglov","2019-10-07T17:36:57.380Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for babies around the world","https://www.youtube.com/results?search_query\u003dbabies+around+the+world","2019-10-06T21:25:47.774Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for the hu","https://www.youtube.com/results?search_query\u003dthe+hu","2019-10-06T18:54:20.335Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for mongols national geographic","https://www.youtube.com/results?search_query\u003dmongols+national+geographic","2019-10-06T18:50:51.633Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for not full auto bro","https://www.youtube.com/results?search_query\u003dnot+full+auto+bro","2019-10-06T18:38:30.924Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for world of warships submarine trailer","https://www.youtube.com/results?search_query\u003dworld+of+warships+submarine+trailer","2019-10-06T18:04:24.145Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for nba best plays","https://www.youtube.com/results?search_query\u003dnba+best+plays","2019-10-06T01:44:27.517Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for basketball player stunned","https://www.youtube.com/results?search_query\u003dbasketball+player+stunned","2019-10-06T01:44:01.809Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for basketball player laugh","https://www.youtube.com/results?search_query\u003dbasketball+player+laugh","2019-10-06T01:42:09.028Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for indian man running","https://www.youtube.com/results?search_query\u003dindian+man+running","2019-10-06T01:30:18.015Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for ava gameplay","https://www.youtube.com/results?search_query\u003dava+gameplay","2019-10-05T20:48:52.770Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for AVA","https://www.youtube.com/results?search_query\u003dAVA","2019-10-05T20:48:43.677Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 战地之王","https://www.youtube.com/results?search_query\u003d%E6%88%98%E5%9C%B0%E4%B9%8B%E7%8E%8B","2019-10-05T20:48:33.383Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for rising storm 2 vietnam trailer","https://www.youtube.com/results?search_query\u003drising+storm+2+vietnam+trailer","2019-10-05T05:51:35.638Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 战地5中国","https://www.youtube.com/results?search_query\u003d%E6%88%98%E5%9C%B05%E4%B8%AD%E5%9B%BD","2019-10-05T05:51:15.317Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for 战地5","https://www.youtube.com/results?search_query\u003d%E6%88%98%E5%9C%B05","2019-10-05T05:50:54.116Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 5 china","https://www.youtube.com/results?search_query\u003dbattlefield+5+china","2019-10-05T05:50:44.095Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 2 bad company trailer","https://www.youtube.com/results?search_query\u003dbattlefield+2+bad+company+trailer","2019-10-05T05:50:18.422Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for battlefield 2 bad comoany trailer","https://www.youtube.com/results?search_query\u003dbattlefield+2+bad+comoany+trailer","2019-10-05T05:49:57.592Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for gaming test hp spectre x360t","https://www.youtube.com/results?search_query\u003dgaming+test+hp+spectre+x360t","2019-10-04T18:33:52.423Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for bad genetics","https://www.youtube.com/results?search_query\u003dbad+genetics","2019-10-04T16:47:35.356Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15 gaming review","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15+gaming+review","2019-10-03T06:40:21.527Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360","https://www.youtube.com/results?search_query\u003dhp+spectre+x360","2019-10-03T06:11:37.277Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15 gaming","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15+gaming","2019-10-03T06:07:44.381Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 on battlefield 1","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+on+battlefield+1","2019-10-03T06:02:26.433Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for call of duty ground war single player","https://www.youtube.com/results?search_query\u003dcall+of+duty+ground+war+single+player","2019-10-03T05:56:44.614Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for rising storm 2 vietnam","https://www.youtube.com/results?search_query\u003drising+storm+2+vietnam","2019-10-03T05:33:42.779Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15","2019-10-02T22:56:10.790Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for hp spectre x360 15 gaming","https://www.youtube.com/results?search_query\u003dhp+spectre+x360+15+gaming","2019-10-02T22:56:08.428Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
"YouTube","Searched for world of warships submarine trailer","https://www.youtube.com/results?search_query\u003dworld+of+warships+submarine+trailer","2019-10-02T01:40:12.697Z","[\"YouTube\"]","[\"YouTube search history\"]",,,
